cp_id,cp_state,district_id,address_en,address2_en,address_tc,address2_tc,address_sc,address2_sc,lat,lgt,waste_type,legend,accessibilty_notes,contact_en,contact_tc,contact_sc,openhour_en,openhour_tc,openhour_sc,GeometryLongitude,GeometryLatitude
544,Accepted,Yuen_Long,Ng Ka Tsuen (outside) Rcp (yl-72),,吳家村外垃圾站(YL-72),,吴家村外垃圾站(YL-72),,22.435380,114.070000,"Glass Bottles,Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.07000000000005,22.435380000000066
545,Accepted,Yuen_Long,Kam Chin Wai Rcp (yl-73) At Kam Chin Wai,,金錢圍垃圾站 (YL-73)，金錢圍,,金钱围垃圾站 (YL-73)，金钱围,,22.433630,114.072920,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.07292000000007,22.43363000000005
546,Accepted,Yuen_Long,Yuen Kong Tsuen Rcp (yl-74) At Yuen Kong Tsuen,,元崗村內站垃圾站 (YL-74)，元崗村內站,,元岗村内站垃圾站 (YL-74)，元岗村内站,,22.425115,114.077402,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.077402,22.425115000000062
548,Accepted,Yuen_Long,Wang Chau Tung Tau Wai Refuse Collection Pointwang Chau Tung Tau Wai Refuse Collection Point (yl-76),,橫洲東頭圍垃圾站 (YL-76),,横洲东头围垃圾站 (YL-76),,22.453630,114.028640,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.02864000000011,22.453630000000032
551,Accepted,Yuen_Long,Lin Fa Tei Tsuen Rcp (yl-79) At Lin Fa Tei Tsuen,,蓮花地村垃圾站 (YL-79)，蓮花地村,,莲花地村垃圾站 (YL-79)，莲花地村,,22.429097,114.087394,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.08739400000002,22.42909700000007
552,Accepted,Yuen_Long,Kam Sheung Road (opposite To The Lamp Post U8464),,錦上路 (燈柱U8464 對面行人路),,锦上路 (灯柱U8464 对面行人路),,22.430190,114.099080,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.09908000000007,22.43019000000004
555,Accepted,Yuen_Long,Pat Heung Police Station Rcp (yl-85) Opposite To Pat Heung Police Station,,八鄉警署對面垃圾站 (YL-85)，八鄉警署對面,,八乡警署对面垃圾站 (YL-85)，八乡警署对面,,22.440880,114.089840,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.0898400000001,22.44088000000005
559,Accepted,Yuen_Long,San Hing Tsuen Rcp (yl-90) At San Hing Tsuen,,新慶村垃圾站 (YL-90)，新慶村,,新庆村垃圾站 (YL-90)，新庆村,,22.464410,113.986490,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,113.98649000000012,22.464410000000044
562,Accepted,Yuen_Long,Shing Uk Tsuen Rcp (yl-98),,盛屋村垃圾站 (YL-98),,盛屋村垃圾站 (YL-98),,22.463970,114.019380,"Glass Bottles,Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.01938000000007,22.463970000000074
563,Accepted,Yuen_Long,"At Side Of Bin Site At Lo Uk Tsuen, Ping Ha Road",,屏廈路羅屋村垃圾桶站側,,屏厦路罗屋村垃圾桶站侧,,22.451719,113.994916,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,113.9949160000001,22.451719000000026
565,Accepted,Yuen_Long,Hang Tau Tsuen Rcp (yl-186) At Hang Tau Tsuen (near V6298),,坑頭村垃圾站 (YL-186)，坑頭村近旱厠  (燈柱V6298附近),,坑头村垃圾站 (YL-186)，坑头村近旱厕  (灯柱V6298附近),,22.446480,114.009010,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.0090100000001,22.446480000000065
570,Accepted,Yuen_Long,Hop Shing Wai Rcp (yl-111) At Hop Shing Wai,,合盛圍垃圾站 (YL-111)，合盛圍近士多小路直入（貨車場後）合盛圍,,合盛围垃圾站 (YL-111)，合盛围近士多小路直入（货车场后）合盛围,,22.498420,114.059779,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.05977900000005,22.498420000000067
571,Accepted,Yuen_Long,Sha Chau Lane Rcp (yl-112) At Sha Chau Lane,,沙洲里垃圾站 (YL-112)，沙洲里,,沙洲里垃圾站 (YL-112)，沙洲里,,22.444987,113.996040,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,113.99604000000011,22.444987000000026
572,Accepted,Yuen_Long,Chiu Kiu Fa Pau Wui Rcp (yl-113) At Chiu Kiu Fa Pau Wui,,潮僑花炮會垃圾站 (YL-113)，潮僑花炮會,,潮侨花炮会垃圾站 (YL-113)，潮侨花炮会,,22.431118,113.999290,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,113.99929000000009,22.431118000000026
576,Accepted,Yuen_Long,Shui Bin Wai Rcp (yl-119) At Shui Bin Wai,,水邊圍垃圾站 (YL-119)，水邊圍,,水边围垃圾站 (YL-119)，水边围,,22.444508,114.019050,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.0190500000001,22.44450800000004
579,Accepted,Yuen_Long,Ha Pak Nai Tsuen Rcp (yl-124) At Ha Pak Nai Tsuen,,下白泥村垃圾站 (YL-124)，下白泥村,,下白泥村垃圾站 (YL-124)，下白泥村,,22.430517,113.945271,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,113.94527100000005,22.430517000000066
580,Accepted,Yuen_Long,Ha Wan Tsuen Rcp (yl-125) At Ha Wan Tsuen,,下灣村垃圾站 (YL-125)，下灣村,,下湾村垃圾站 (YL-125)，下湾村,,22.514267,114.073175,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.0731750000001,22.514267000000075
581,Accepted,Yuen_Long,Shek Kong Wai Rcp (yl-127) At Shek Kong Wai,,鍚降圍垃圾站 (YL-127)，鍚降圍,,钖降围垃圾站 (YL-127)，钖降围,,22.448020,113.992289,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,113.99228900000003,22.448020000000042
587,Accepted,Yuen_Long,Ngau Tam Mei West (near 500 Wooden Hut) Rcp (yl-140) At Ngau Tam Mei West Near 500 Wooden Hut,,牛潭尾西近500號木屋垃圾站 (YL-140)，牛潭尾西近500號木屋,,牛潭尾西近500号木屋垃圾站 (YL-140)，牛潭尾西近500号木屋,,22.473043,114.064494,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.06449400000008,22.473043000000075
588,Accepted,Yuen_Long,Tung Chun Wai Rcp (yl-142) At Tung Chun Wai,,東鎮圍垃圾站 (YL-142)，東鎮圍,,东镇围垃圾站 (YL-142)，东镇围,,22.501082,114.076895,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.07689500000004,22.501082000000054
589,Accepted,Yuen_Long,Ngau Tam Mei East Rcp (yl-147) At Ngau Tam Mei East,,牛潭尾東垃圾站 (YL-147)，牛潭尾東,,牛潭尾东垃圾站 (YL-147)，牛潭尾东,,22.477284,114.071048,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.07104800000002,22.477284000000054
591,Accepted,Yuen_Long,"Ha Chuk Yuen Tsuen (chi Lin Aged Home) Rcp (yl-150) At Ha Chuk Yuen Tsuen, (opposite To Chi Lin Aged Home)",,下竹園村知年老人院對面垃圾站 (YL-150)，下竹園村知年老人院對面,,下竹园村知年老人院对面垃圾站 (YL-150)，下竹园村知年老人院对面,,22.476118,114.056569,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.05656900000008,22.476118000000042
593,Accepted,Yuen_Long,Mo Fan Heung Rcp (yl-152) At Mo Fan Heung,,模範鄉垃圾站 (YL-152)，模範鄉,,模范乡垃圾站 (YL-152)，模范乡,,22.459893,114.053049,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.0530490000001,22.459893000000022
596,Accepted,Yuen_Long,"Lo Ma Chau Rcp (yl-155) At Lo Ma Chau, San Tin",,潘屋村垃圾站 (YL-155)，潘屋村,,潘屋村垃圾站 (YL-155)，潘屋村,,22.507284,114.080624,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.08062400000006,22.507284000000027
597,Accepted,Yuen_Long,Hung To Pak Shek Au (1) Rcp (yl-156) At Hung To Pak Shek Au (1),,白石坳鴻圖垃圾站 (YL-156)，白石坳鴻圖,,白石坳鸿图垃圾站 (YL-156)，白石坳鸿图,,22.504776,114.089379,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.08937900000001,22.50477600000005
604,Accepted,Yuen_Long,Shek Wu Tong V.M.O Rcp (yl-166) At Shek Wu Tong V.M.O,,石湖塘菜站垃圾站 (YL-166)，石湖塘菜站,,石湖塘菜站垃圾站 (YL-166)，石湖塘菜站,,22.427284,114.072847,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.07284700000002,22.427284000000043
605,Accepted,Yuen_Long,Next To Bor Tei Public Toilet,,波地路公廁旁,,波地路公厕旁,,22.438930,114.067630,"Glass Bottles,Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.06763000000001,22.438930000000028
608,Accepted,Yuen_Long,Castle Peak Road Near San Tin Post Office Rcp (yl-176) At Castle Peak Road Near San Tin Post Office,,青山公路近新田郵局垃圾站 (YL-176)，青山公路近新田郵局,,青山公路近新田邮局垃圾站 (YL-176)，青山公路近新田邮局,,22.499080,114.078580,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.0785800000001,22.49908000000005
609,Accepted,Yuen_Long,Shek Kong V.M.O. Rcp (yl-177) At Shek Kong V.M.O.,,石崗菜站垃圾站 (YL-177)，石崗菜站,,石岗菜站垃圾站 (YL-177)，石岗菜站,,22.441593,114.085459,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.08545900000001,22.44159300000007
613,Accepted,Yuen_Long,Wah Shing Tsuen Rcp (yl-181) At Wah Shing Tsuen,,華盛村垃圾站 (YL-181)，華盛村,,华盛村垃圾站 (YL-181)，华盛村,,22.459727,114.056108,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.05610800000011,22.459727000000044
619,Accepted,Yuen_Long,"Sheung Tsuen Ku Miu Rcp 2, (yl-188) At Sheung Tsuen Ku Miu Rcp 2, Aside A/p 55, Chung Uk Tsuen",,上村古廟 2站(YL-188),,上村古庙 2站(YL-188),,22.431850,114.099610,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.0996100000001,22.431850000000054
620,Accepted,Yuen_Long,"Tung Tau Tsuen Rcp, Ping Ha Road",,屏廈路東頭村垃圾站,,屏厦路东头村垃圾站,,22.453372,113.994361,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,113.99436100000003,22.45337200000006
621,Accepted,Yuen_Long,Ha Tsuen Road V.M.O. Rcp (yl-190) At Ha Tsuen Road V.M.O.,,廈村菜站垃圾站 (YL-190)，廈村菜站,,厦村菜站垃圾站 (YL-190)，厦村菜站,,22.446475,113.993783,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,113.99378300000001,22.446475000000078
622,Accepted,Yuen_Long,Nam Mun Hau Rcp (yl-192) At Nam Mun Hau,,南門口垃圾站 (YL-192)，南門口,,南门口垃圾站 (YL-192)，南门口,,22.446523,114.031812,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.03181200000006,22.44652300000007
627,Accepted,Yuen_Long,"Sheung Pak Nai (ming Kee Store) Rcp (yl-203) At Sheung Pak Nai Near Ming Kee Store, Deep Bay Road",,深灣路上白泥近明記士多垃圾站 (YL-203)，深灣路上白泥近明記士多,,深湾路上白泥近明记士多垃圾站 (YL-203)，深湾路上白泥近明记士多,,22.450142,113.963606,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,113.96360600000003,22.450142000000028
629,Accepted,Yuen_Long,Lok Ma Chau Tsuen Rcp (yl-212) At Lok Ma Chau Tsuen,,落馬洲村垃圾站 (YL-212)，落馬洲村,,落马洲村垃圾站 (YL-212)，落马洲村,,22.512575,114.079480,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.0794800000001,22.512575000000027
630,Accepted,Yuen_Long,Chung Hau Tsuen Rcp (yl-13) At Chung Hau Tsuen,,涌口村垃圾站 (YL-13)，涌口村,,涌口村垃圾站 (YL-13)，涌口村,,22.453439,114.029845,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.02984500000002,22.45343900000006
631,Accepted,Yuen_Long,Choi Uk Tsuen Rcp (yl-14) At Choi Uk Tsuen,,蔡屋村垃圾站 (YL-14)，蔡屋村,,蔡屋村垃圾站 (YL-14)，蔡屋村,,22.447088,114.036527,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.03652700000009,22.447088000000065
633,Accepted,Yuen_Long,Tai To Tsuen Rcp (yl-39) At Tai To Tsuen,,大道村垃圾站 (YL-39)，大道村,,大道村垃圾站 (YL-39)，大道村,,22.434514,114.001747,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.00174700000002,22.434514000000036
636,Accepted,Yuen_Long,Shek Po Tsuen Carpark Rcp (yl-93) At Shek Po Tsuen Carpark,,石埔村停車場垃圾站 (YL-93)，石埔村停車場,,石埔村停车场垃圾站 (YL-93)，石埔村停车场,,22.441940,113.995830,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,113.99583000000007,22.441940000000045
637,Accepted,Yuen_Long,Fung Kong Tsuen (entrance) Rcp(yl-131) At Fung Kong Tsuen (entrance),,鳳降村入口垃圾站 (YL-131)，鳳降村入口,,凤降村入口垃圾站 (YL-131)，凤降村入口,,22.459911,113.989883,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,113.98988300000008,22.459911000000034
641,Accepted,Yuen_Long,Ngau Tam Mei Entrance Rcp (yl-145) At Ngau Tam Mei Entrance,,牛潭尾入口垃圾站 (YL-145)，牛潭尾入口,,牛潭尾入口垃圾站 (YL-145)，牛潭尾入口,,22.480206,114.057665,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.05766500000004,22.480206000000067
642,Accepted,Yuen_Long,Wai Chai Tsuen Rcp (yl-146) At Wai Chai Tsuen,,圍仔村垃圾站 (YL-146)，圍仔村,,围仔村垃圾站 (YL-146)，围仔村,,22.479721,114.058681,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.05868100000009,22.47972100000004
643,Accepted,Yuen_Long,Long Ha Rcp (yl-161) At Long Ha,,朗廈垃圾站 (YL-161)，朗廈,,朗厦垃圾站 (YL-161)，朗厦,,22.468770,114.055170,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.05517000000009,22.468770000000063
650,Accepted,Yuen_Long,Ha Mei San Tsuen (near Carpark) Rcp (yl-208) At Ha Mei San Tsuen (near Carpark),,蝦尾新村近停車場垃圾站(YL-208)，蝦尾新村近停車場,,虾尾新村近停车场垃圾站(YL-208)，虾尾新村近停车场,,22.453265,114.010490,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.01049000000012,22.453265000000044
651,Accepted,Yuen_Long,Shan Pui Tsuen Rcp (yl-214) At Shan Pui Tsuen,,山貝村垃圾站 (YL-214)，山貝村,,山贝村垃圾站 (YL-214)，山贝村,,22.452072,114.035417,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.03541700000005,22.452072000000044
652,Accepted,Yuen_Long,Chui Tung Lane Rcp (yl-215) At Chui Tung Lane,,翠桐里垃圾站 (YL-215)，翠桐里,,翠桐里垃圾站 (YL-215)，翠桐里,,22.452280,114.032330,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.03233000000012,22.45228000000003
657,Accepted,Yuen_Long,"Entrance Of Tai Tseng Wai, Yuen Long",,元朗大井圍村口,,元朗大井围村口,,22.462558,114.022408,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.02240800000004,22.462558000000058
661,Accepted,Yuen_Long,"Shan Ha Tsuen, Yuen Long (near Mini Bus Station At Shan Ha Tsuen)",,元朗山下村 (山下村小巴站附近),,元朗山下村 (山下村小巴站附近),,22.432318,114.016795,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.01679500000012,22.432318000000066
662,Accepted,Yuen_Long,Entrance Of Tan Kwai Tsuen (near Tan Kwai Tsuen Public Toilet Yl-88),,元朗丹桂村村口(近洪水橋丹桂村公廁 YL-88),,元朗丹桂村村口(近洪水桥桂丹村公厕 YL-88),,22.426005,113.997057,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,113.99705700000004,22.426005000000032
664,Accepted,North,Rcp At Tsz Tong Tsuen (near Toilet),,祠堂村垃圾收集站(近公廁),,祠堂村垃圾收集站(近公厕),,22.498136,114.152937,"Glass Bottles,Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.15293700000007,22.498136000000045
666,Accepted,North,Fanling Lau Rcp,,粉嶺樓垃圾收集站,,粉岭楼垃圾收集站,,22.497632,114.140555,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.14055500000006,22.497632000000067
673,Accepted,North,Sheung Shui Po Wan Road,,上水寶運路,,上水宝运路,,22.508380,114.121880,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.12188000000003,22.508380000000045
674,Accepted,North,"Rcp N-134 At Tung Hing Road, Sheung Shui Wai",,上水圍東慶路垃圾站 (N-134),,上水围东庆路垃圾站 (N-134),,22.507056,114.124721,"Glass Bottles,Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.12472100000002,22.507056000000034
675,Accepted,North,Rcp At Tai Tau Leng (n-20),,大頭嶺垃圾收集站 (N-20),,大头岭垃圾收集站 (N-20),,22.502120,114.123140,"Glass Bottles,Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.12314000000003,22.502120000000048
677,Accepted,North,Beside Sheung Shui Wai Rural Committee Office Sheung Shui Wai,,上水圍村公所側,,上水围村公所侧,,22.509455,114.123406,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.12340600000005,22.50945500000006
679,Accepted,North,Sha Tau Kok Bus Terminus,,沙頭角巴士總站,,沙头角巴士总站,,22.545525,114.223808,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.22380800000008,22.545525000000055
682,Accepted,North,"Rcp N-11 At Ming Tak Tong, Sheung Shui Wai",,上水圍明德堂垃圾站 (N-11),,上水围明德堂垃圾站 (N-11),,22.508868,114.125416,"Glass Bottles,Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.12541600000009,22.508868000000064
683,Accepted,North,"San Uk Tsuen, Lung Yeuk Tau, Fanling",,粉嶺龍躍頭新屋村,,粉岭龙跃头新屋村,,22.503101,114.148367,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.14836700000001,22.503101000000072
684,Accepted,North,Sze Tau Leng Tsuen,,獅頭嶺村,,狮头岭村,,22.507777,114.179891,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.17989100000011,22.507777000000033
686,Accepted,North,"Sheung Wo Hang Tsuen, Sha Tau Kok",,沙頭角上禾坑村,,沙头角上禾坑村,,22.524626,114.194376,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.19437600000003,22.52462600000007
687,Accepted,North,"At Side Of Rcp, N-15 Of Sheung Shui Wai Playground, Sheung Shui",,上水圍垃圾站編號N15旁近上水圍遊樂場,,上水围垃圾站编号N15旁近上水围游乐场,,22.509690,114.124765,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.12476500000002,22.509690000000035
688,Accepted,North,"At Side Of Rcp, N-112 At Ho Sheung Heung Old Village, Shweung Shui",,上水河上鄉舊村垃圾站編號N112旁,,上水河上乡旧村垃圾站编号N112旁,,22.510773,114.110021,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,,114.11002100000007,22.51077300000003
